2024-09-10,QEH,Greenwich,Pathway 2,D8: interface process : further action requested by agreed provider.,1,35
2024-09-11,QEH,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,3
2024-09-11,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",3,42
2024-09-12,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,28
2024-09-12,QEH,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-09-12,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,6
2024-09-12,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,3,48
2024-09-12,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,167
2024-09-12,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,122
2024-09-13,QEH,Bexley,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,10
2024-09-13,QEH,Greenwich,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,9
2024-09-13,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,43
2024-09-13,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,11
2024-09-13,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,10
2024-09-14,QEH,Greenwich,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,12
2024-09-15,QEH,Bexley,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,16
2024-09-15,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,7
2024-09-15,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,14
2024-09-15,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,72
2024-09-15,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,18
2024-09-16,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,13
2024-09-16,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,123
2024-09-16,UHL,Lewisham,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,16
2024-09-16,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,30
2024-09-16,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,15
2024-09-17,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,15
2024-09-17,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,34
2024-09-17,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,2,18
2024-09-17,UHL,Lewisham,Pathway 1,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,1
2024-09-18,UHL,Bexley,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,3
2024-09-18,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,3
2024-09-18,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,14,385
2024-09-18,UHL,Other,Pathway 0,D9: interface process : homeless with no recourse to public funds.,1,1
2024-09-18,UHL,Other,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,17
2024-09-19,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,17
2024-09-25,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,56
2024-09-26,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,10
2024-09-26,UHL,Greenwich,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,1
2024-09-26,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,18
2024-09-27,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,19
2024-09-27,UHL,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,4
2024-09-29,QEH,Bexley,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,30
2024-09-29,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,43
2024-09-29,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,39
2024-09-30,UHL,Lewisham,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,5
2024-10-01,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,17,496
2024-10-01,UHL,Other,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,30
2024-10-02,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,92
2024-10-03,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,3
2024-10-03,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,12
2024-10-03,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,3,89
2024-10-03,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,23
2024-10-04,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,43
2024-10-04,UHL,Bexley,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,19
2024-10-04,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,19
2024-10-04,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,11
2024-10-05,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,40
2024-10-06,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,18
2024-10-06,QEH,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,26
2024-10-06,QEH,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,24
2024-10-06,UHL,Lewisham,Pathway 1,E2: capacity : other home-based social care service not yet available (pathway 1).,1,33
2024-10-07,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,4
2024-10-07,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,111
2024-10-07,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,14
2024-10-07,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,36
2024-10-07,UHL,Lewisham,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,16
2024-10-08,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,2
2024-10-08,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,93
2024-10-08,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,7
2024-10-08,UHL,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,63
2024-10-08,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,3,67
2024-10-08,UHL,Lewisham,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,6
2024-10-08,UHL,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-10-09,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,5
2024-10-09,UHL,Lewisham,Pathway 0,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,2
2024-10-10,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,1
2024-10-10,UHL,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,21
2024-10-11,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,3
2024-09-04,UHL,Greenwich,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,2
2024-09-04,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,19
2024-09-04,UHL,Other,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,3
2024-09-04,UHL,Other,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,8
2024-09-04,UHL,Other,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,3
2024-09-05,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-09-05,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,52
2024-09-05,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,12,400
2024-09-05,UHL,Other,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,2
2024-09-05,UHL,Other,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,9
2024-09-06,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,14
2024-09-07,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,31
2024-09-07,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,164
2024-09-07,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,21
2024-09-07,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,3,45
2024-09-08,QEH,Bexley,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,5
2024-09-08,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,50
2024-09-08,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,30
2024-09-08,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,3,48
2024-09-09,QEH,Bexley,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,13
2024-09-09,QEH,Greenwich,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,5
2024-09-09,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,79
2024-09-10,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,12
2024-09-10,UHL,Lewisham,Pathway 1,E2: capacity : other home-based social care service not yet available (pathway 1).,1,1
2024-09-10,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,20
